date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:48	558/558	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:41:48%20GMT	https://sites.google.com/site/ieeevcip2015/website-builder/NEC2.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/website-builder/NEC2.476fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/website-builder)
20:41:48	89025/89025	---M--	200	added ('OK')	image/jpeg	etag:%221422269534928%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/website-builder/NEC2.jpg?attachauth=ANoY7cpF0LGIEugOb8Uceisvx0EYf0bGw43EtHLvbQ2Sg07NKesXEJjcrTNzD78EeJez6d2xHz-cifwqYNh4HPU-RCngqJegJR0Wkvz0VbMWzpcKuwk0sVzz-tnQfWrGM07D9lEUtyHIgoZkK8jhRUMvbkRP3chZT4qy88e4PouboFfFM3Opq8rrcQnPVgBlTZXOZ4eKEBtHDIQjYiyPQOg2pV1zbaC9wuNCZa0Q8hH7pmVQnCq58S0%3D&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/website-builder/NEC21de2.jpg	(from https://sites.google.com/site/ieeevcip2015/website-builder)
20:41:49	14710/14710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202015%2012:41:49%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1422269534935/website-builder/NEC2.jpg?height=266&width=400	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1422269534935/website-builder/NEC2f17c.jpg	(from https://sites.google.com/site/ieeevcip2015/website-builder)
20:41:49	558/558	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:41:49%20GMT	https://sites.google.com/site/ieeevcip2015/sponsors/IEEECASLogo.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/sponsors/IEEECASLogo.4a6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:49	21931/21931	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202015%2012:41:50%20GMT	https://sites.google.com/site/ieeevcip2015/website-builder/CSI/	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/website-builder/CSI/index.html	(from https://sites.google.com/site/ieeevcip2015/website-builder/about-singpaore)
20:41:49	7037/7037	---M--	200	added ('OK')	image/jpeg	etag:%221421993870892%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/IEEECASLogo.jpg?attachauth=ANoY7cr2r5_JKSv8PTBa7pClaVjE_F4khDf_1521UXG3jB5S1X2AMaz7XXUWZtVxqJQnTHtWUWcqzfK43E87Z414E3j9dZbcXPK7iWMptrWUDCZTJSJN93q6cjqw8HTGpGF583TefzbIgrNnmCmWh7uHkZX_jsYJbGP7ic_it0H2iHd-_MkqKmyxrgxTz_BWxd2H_CbdWde9OdVB0w9VWtj4ZvLWLCaDYCiFs8lobU7yRX8xw4CsyCs%3D&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/IEEECASLogo6681.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:50	14733/14733	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202015%2012:41:50%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1421993870897/sponsors/IEEECASLogo.jpg?height=200&width=184	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1421993870897/sponsors/IEEECASLogo51a7.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:50	559/559	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:41:51%20GMT	https://sites.google.com/site/ieeevcip2015/sponsors/ieee_mb_blue.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/sponsors/ieee_mb_blue.4d6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:50	8285/8285	---M--	200	added ('OK')	image/jpeg	etag:%221421993921645%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/ieee_mb_blue.jpg?attachauth=ANoY7coLYC7XZQyz6Vgh15l5Weh_naxlgSaGonni6wahZ4lJcEa6kLsRVXKLWoiOETXR_-NGjJhYmcQnRMrVhv6cGvhDIbPJsT65CmeZM5WLu2C1VCzGViTFmoz2FK3tzGJ0bmhoZdaEwh-z1HnjBWKvfWRlEEntVOwJfKwv94W0CwNZ_vOsGEDAZ4sztPRi8iy0mZL-BH9QkXQgScKNMnddTGRH5NCt7chxnalyLv7MfKHBcGVFHD8%3D&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/ieee_mb_blue0a24.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:51	12116/12116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202015%2012:41:51%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1421993921652/sponsors/ieee_mb_blue.jpg?height=92&width=320	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1421993921652/sponsors/ieee_mb_blue7fd6.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:51	554/554	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:41:52%20GMT	https://sites.google.com/site/ieeevcip2015/sponsors/NTULogo.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/sponsors/NTULogo.506fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:52	18535/18535	---M--	200	added ('OK')	image/jpeg	etag:%221421993977257%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/NTULogo.jpg?attachauth=ANoY7cp1XD1j9Nk96LnYG-Pnpv7srEz7Bagjj1eaDb3Lx-4vSJPvM_R_upSzC9tLTCEiPIjVbj-sd8dfRje5LSt37nGMth6CM9ml0AYYV3UhL8zJQiGHm-ROpCyFNknBAqQH3niNx4UUibv_DGQcNkfyQgUE3L1OB0MeCniFRNnCV2LMfSsvlTF1adRe2GPqmSPASRt0_eRnqN974qjsxT64J7zWMSmYB-wEox_ts_ROT0xHeqEqM4o%3D&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/sponsors/NTULogoee64.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:53	27986/27986	---MCZ	200	added ('OK')	application/atom+xml	date:Mon,%2016%20Mar%202015%2012:41:53%20GMT	https://sites.google.com/site/ieeevcip2015/activity.xml	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/activity.xml	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:53	33607/33607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202015%2012:41:52%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1421993977263/sponsors/NTULogo.jpg?height=120&width=320	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1421993977263/sponsors/NTULogo98b6.jpg	(from https://sites.google.com/site/ieeevcip2015/sponsors)
20:41:53	66/66	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:54	21690/21690	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202015%2012:41:54%20GMT	https://sites.google.com/site/ieeevcip2015/system/app/pages/CSI/	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/CSI/index.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:54	66/66	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:54	66/66	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:55	31756/31756	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges4c30.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges)
20:41:56	951550/951550	---MC-	200	added ('OK')	text/javascript	date:Wed,%2004%20Mar%202015%2017:30:19%20GMT	https://ssl.gstatic.com/sites/p/b9df9c/system/js/jot_min__en.js	C:/My%20Web%20Sites/typ/ssl.gstatic.com/sites/p/b9df9c/system/js/jot_min__en.js	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/reportAbuse)
20:41:57	11700/11700	---MC-	200	added ('OK')	text/css	date:Mon,%2016%20Mar%202015%2012:41:57%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/dashboard.css	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/dashboard.css	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/reportAbuse)
20:41:58	1021/1021	---MC-	200	added ('OK')	text/css	date:Mon,%2016%20Mar%202015%2012:41:58%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/error.css	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/error.css	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/reportAbuse)
20:41:59	595/595	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:00%20GMT	https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_MSWord_Format.doc?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_MSWord_Format.5b6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:41:59	594/594	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:00%20GMT	https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_Latex_Format.zip?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_Latex_Format.5c6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:00	592/592	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:00%20GMT	https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_PDF_Format.pdf?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_PDF_Format.5d6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:00	0/-1	---M--	302	error ('')			https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_Latex_Format.zip?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_Latex_Format.5e6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:00	0/-1	---M--	302	error ('')			https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_MSWord_Format.doc?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_MSWord_Format.5f6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:00	0/-1	---M--	302	error ('')			https://sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_PDF_Format.pdf?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/VCIP_PDF_Format.606fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:03	31107/31107	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=50	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChangese164.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:05	31131/31131	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChangesf13c.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=25)
20:42:05	2432/2432	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Mar%202015%2012:42:06%20GMT	https://sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/images/spinner.gif	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/images/spinner.gif	(from https://sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/dashboard.css)
20:42:05	1439/1439	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202015%2012:42:06%20GMT	http://docs.google.com/images/env.png	C:/My%20Web%20Sites/typ/docs.google.com/images/env.64.delayed	(from https://sites.google.com/site/ieeevcip2015/_/rsrc/1425486098000/system/app/css/camelot/error.css)
20:42:06	597/597	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:06%20GMT	https://sites.google.com/site/ieeevcip2015/authors/paper-submission/VCIP2015CMTLogin.JPG?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/authors/paper-submission/VCIP2015CMTLogin.656fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=50)
20:42:06	20029/20029	---M--	200	added ('OK')	image/jpeg	etag:%221422353459047%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/authors/paper-submission/VCIP2015CMTLogin.JPG?attachauth=ANoY7cpzv6dA_3XjyiHOQxSwVugwTCDvSkEiYtSo_-Nc83ct2GOwRYmqTvveIrvtjgev-XP8syAar3wbJp8qT4fUOAPvlfB_W0UdH8-jpzIazcv-JgBYMoa2La9_fp-bRPbFDn0h6Zfae1KPW6Gm8fO6EGjYQax6q-bRRSwfO30fv5gEQrCLHzDviQAeYIulN30qIYTVHG7LZji7z8AvdPkxAhRefI9wfZcBW_WCQ5K_8ebxUW4ffsrjVo34fuPM6X16jqHO89j8&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/authors/paper-submission/VCIP2015CMTLoginafcc.jpg	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=50)
20:42:07	31093/31093	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=75	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges79ee.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=50)
20:42:08	21591/21591	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:3f5eb23ac5642a89	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound2df6.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=75)
20:42:08	24783/24783	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/committees	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/committees.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=75)
20:42:09	31247/31247	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=100	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges1206.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=75)
20:42:12	21683/21683	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Mar%202015%2012:42:10%20GMT	https://sites.google.com/site/ieeevcip2015/system/errors/CSI/	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/CSI/index.html	(from https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:3f5eb23ac5642a89)
20:42:13	30861/30861	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=125	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges0e37.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=100)
20:42:14	30943/30943	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=150	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChangesbb6e.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=125)
20:42:15	26164/26164	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/recent-vcips	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/recent-vcips.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=150)
20:42:15	31202/31202	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=175	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges7880.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=150)
20:42:16	22302/22302	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/programs	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/programs.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=175)
20:42:17	31203/31203	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=200	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges1902.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=175)
20:42:18	0/-1	---M--	302	error ('')			https://sites.google.com/site/ieeevcip2015/call-for-submissions/regular-papers/VCIP2015CfPv1.pdf?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/call-for-submissions/regular-papers/VCIP2015CfPv1.726fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=200)
20:42:18	26065/26065	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/awards	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/awards.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=200)
20:42:19	32124/32124	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChangesbd62.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=200)
20:42:20	21591/21591	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:165468b5c9080cb8	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound0693.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:21	26197/26197	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/recent-past-vcips	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/recent-past-vcips.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:21	590/590	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:21%20GMT	https://sites.google.com/site/ieeevcip2015/config/pagetemplates/home/NTULogo0.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/config/pagetemplates/home/NTULogo0.766fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:22	31599/31599	---M--	200	added ('OK')	image/jpeg	etag:%221421989447981%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/NTULogo0.jpg?attachauth=ANoY7coi-VY10xM5eB4drz6ndoz6ho2sMyLup-jpjChnfopo7KpcnTPqE7Zz7wDK-ev7zQXGHhz_FqITKW2MxDfaY7szSOcuqlDxpQB_J9bRyEGNTr4rKI81cBeQ0OZk2hZW5ol-NJPj8EotxqEW7H3EmtkS9GSof1dsuHRAQIedWnnAMBKDkSwiQjK26FN80zFszQIud41PRBB-IHvu7Ex36qZybUz70RfW0hj5BBJSAKYIYEGdQHcX8Fqs-w8zGYtH7iueY8EX&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/NTULogo00c22.jpg	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:22	591/591	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:22%20GMT	https://sites.google.com/site/ieeevcip2015/config/pagetemplates/home/IEEELogo0.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/config/pagetemplates/home/IEEELogo0.786fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:22	21493/21493	---M--	200	added ('OK')	image/jpeg	etag:%221421989447955%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/IEEELogo0.jpg?attachauth=ANoY7cps1g76ZWD5Bva9ijA9dKkxpQIhLIUGwKbZom-JDFTxRUJytVTnF1uFangEeomAnwUoBed52YsmS2S_GhKvaT75-8x8s_8wv9rNRTYqZAOhSbi81CTSilLjoAABKHhvoVa1t5suciS1Gx0LHgxP_kukwQoH21SUlYt-dA1GCIdFlKXTFp-ti6hXqcJgNZ7G5WTC0VkwPfa5U24Y1w1mwAt4yGsVdaC3PUHeLz3yrgg5986ZgdW1TspcMFgQfavUkoXLbD_6&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/IEEELogo02137.jpg	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:23	590/590	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2016%20Mar%202015%2012:42:24%20GMT	https://sites.google.com/site/ieeevcip2015/config/pagetemplates/home/CASLogo0.jpg?attredirects=0	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/config/pagetemplates/home/CASLogo0.7a6fb5.delayed	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:24	18506/18506	---M--	200	added ('OK')	image/jpeg	etag:%221421989447932%22	https://d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/CASLogo0.jpg?attachauth=ANoY7cr9MWgi-FSTS4S5zs95H5PqUP7vQsb-M5toHRMZ4d8pkt6Jm9PNU6KjcLRI0TJwZf_t9lx0Cb4Qd9DPJOlrTc0Tse21p6UEE6ZCTmW8c0VrLRKvO-6Z9Az-d3Qg57uClrNgRCBK3DHAE-rdMljM8Y93yAZLfCQz8u0ac2X6dSOSMgnJ91wEBbFUSr1GR6_rGY97tnJ_0S1w8krbz5NWl-3i8jGYjt-xAlAdLWzZxm7xJ8TjEBV66ipm9DnLXgFn-3S14mH4&attredirects=0	C:/My%20Web%20Sites/typ/d398a46c-a-62cb3a1a-s-sites.googlegroups.com/site/ieeevcip2015/config/pagetemplates/home/CASLogo0c26e.jpg	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:25	31225/31225	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=250	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges4e41.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=225)
20:42:25	21590/21590	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:ef79f45eea73de1	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/NodeNotFounde856.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=250)
20:42:26	21591/21591	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:273021f84ddd96b4	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound4534.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=250)
20:42:26	21591/21591	---MCZ	200	added ('OK')	text/html	etag:%221425486098000|#public|0|en|||0%22	https://sites.google.com/site/ieeevcip2015/system/errors/NodeNotFound?suri=wuid:gx:6b69d52814ac8e65	C:/My%20Web%20Sites/typ/sites.google.com/site/ieeevcip2015/system/errors/NodeNotFounda31b.html	(from https://sites.google.com/site/ieeevcip2015/system/app/pages/recentChanges?offset=250)
